,Origin,Destination,Select migrant country,Select migrant country  (inverse),Migrants,Migrants_R,SQRT Migrants,Origin (latitude),Origin (longitude),Destination (latitude),Destination (longitude)
9119,Philippines,Portugal,Portugal,Philippines,542.0,1000.0,23.28089345,12.879721,121.77401699999999,39.399871999999995,-8.224454
9120,Poland,Portugal,Portugal,Poland,1116.0,1000.0,33.40658618,51.919438,19.145135999999997,39.399871999999995,-8.224454
9121,Republic of Korea,Portugal,Portugal,"Korea, Rep.",146.0,0.0,12.08304597,0.0,0.0,39.399871999999995,-8.224454
9122,Republic of Moldova,Portugal,Portugal,Moldova,22630.0,23000.0,150.4327092,0.0,0.0,39.399871999999995,-8.224454
9123,Romania,Portugal,Portugal,Romania,26113.0,26000.0,161.59517319999998,45.943160999999996,24.96676,39.399871999999995,-8.224454
9124,Russia,Portugal,Portugal,Russia,6508.0,7000.0,80.67217612,61.52401,105.31875600000001,39.399871999999995,-8.224454
9125,Sao Tome and Principe,Portugal,Portugal,Sao Tome and Principe,20552.0,21000.0,143.3596875,0.0,0.0,39.399871999999995,-8.224454
9126,Senegal,Portugal,Portugal,Senegal,2383.0,2000.0,48.81598099,14.497401000000002,-14.452361999999999,39.399871999999995,-8.224454
9127,Serbia,Portugal,Portugal,Serbia,200.0,0.0,14.14213562,44.016521000000004,21.005859,39.399871999999995,-8.224454
9128,Sierra Leone,Portugal,Portugal,Sierra Leone,58.0,0.0,7.615773106000001,8.460555000000001,-11.779889,39.399871999999995,-8.224454
9129,Singapore,Portugal,Portugal,Singapore,30.0,0.0,5.477225575,1.352083,103.819836,39.399871999999995,-8.224454
9130,Slovakia,Portugal,Portugal,Slovakia,103.0,0.0,10.14889157,48.669026,19.699023999999998,39.399871999999995,-8.224454
9131,Slovenia,Portugal,Portugal,Slovenia,61.0,0.0,7.810249676000001,46.151241,14.995463,39.399871999999995,-8.224454
9132,South Africa,Portugal,Portugal,South Africa,12651.0,13000.0,112.4766642,-30.559482,22.937506,39.399871999999995,-8.224454
9133,Spain,Portugal,Portugal,Spain,18175.0,18000.0,134.81468759999998,40.463667,-3.7492199999999998,39.399871999999995,-8.224454
9134,Sri Lanka,Portugal,Portugal,Sri Lanka,86.0,0.0,9.273618495,7.873054,80.77179699999999,39.399871999999995,-8.224454
9135,Sweden,Portugal,Portugal,Sweden,920.0,1000.0,30.33150178,60.128161,18.643501,39.399871999999995,-8.224454
9136,Switzerland,Portugal,Portugal,Switzerland,18566.0,19000.0,136.25710990000002,46.818188,8.227511999999999,39.399871999999995,-8.224454
9137,Syria,Portugal,Portugal,Syria,531.0,1000.0,23.04343724,34.802075,38.996815000000005,39.399871999999995,-8.224454
9138,Thailand,Portugal,Portugal,Thailand,1676.0,2000.0,40.93897898,15.870032,100.992541,39.399871999999995,-8.224454
9139,Timor-Leste,Portugal,Portugal,Timor-Leste,1969.0,2000.0,44.37341547,-8.874217,125.727539,39.399871999999995,-8.224454
9140,Togo,Portugal,Portugal,Togo,83.0,0.0,9.110433579,8.619543,0.824782,39.399871999999995,-8.224454
9141,Tunisia,Portugal,Portugal,Tunisia,155.0,0.0,12.4498996,33.886917,9.537499,39.399871999999995,-8.224454
9142,Turkey,Portugal,Portugal,Turkey,789.0,1000.0,28.08914381,38.963745,35.243322,39.399871999999995,-8.224454
9143,Uganda,Portugal,Portugal,Uganda,29.0,0.0,5.385164807000001,1.373333,32.290275,39.399871999999995,-8.224454
9144,Ukraine,Portugal,Portugal,Ukraine,53384.0,53000.0,231.04977819999996,48.379433,31.16558,39.399871999999995,-8.224454
9145,United Kingdom,Portugal,Portugal,United Kingdom,21089.0,21000.0,145.220522,55.378051,-3.435973,39.399871999999995,-8.224454
9146,United Republic of Tanzania,Portugal,Portugal,Tanzania,77.0,0.0,8.774964387,0.0,0.0,39.399871999999995,-8.224454
9147,United States,Portugal,Portugal,United States,7980.0,8000.0,89.33084574,37.09024,-95.712891,39.399871999999995,-8.224454
9148,Uruguay,Portugal,Portugal,Uruguay,256.0,0.0,16.0,-32.522779,-55.765834999999996,39.399871999999995,-8.224454
9149,Uzbekistan,Portugal,Portugal,Uzbekistan,1006.0,1000.0,31.71750305,41.377491,64.585262,39.399871999999995,-8.224454
9150,Venezuela,Portugal,Portugal,Venezuela,27732.0,28000.0,166.5292767,6.42375,-66.58973,39.399871999999995,-8.224454
9151,Viet Nam,Portugal,Portugal,Vietnam,58.0,0.0,7.615773106000001,0.0,0.0,39.399871999999995,-8.224454
9152,Zimbabwe,Portugal,Portugal,Zimbabwe,1312.0,1000.0,36.22154055,-19.015438,29.154857,39.399871999999995,-8.224454
9153,Bolivia,Puerto Rico,Puerto Rico,Bolivia,24.0,0.0,4.898979486,-16.290154,-63.588653,18.220833,-66.590149
9154,Brazil,Puerto Rico,Puerto Rico,Brazil,40.0,0.0,6.32455532,-14.235004,-51.92528,18.220833,-66.590149
9155,Canada,Puerto Rico,Puerto Rico,Canada,51.0,0.0,7.141428428999999,56.130366,-106.34677099999999,18.220833,-66.590149
9156,Chile,Puerto Rico,Puerto Rico,Chile,452.0,0.0,21.26029163,-35.675146999999996,-71.542969,18.220833,-66.590149
9157,China,Puerto Rico,Puerto Rico,China,1212.0,1000.0,34.81379037,35.86166,104.195397,18.220833,-66.590149
9158,Colombia,Puerto Rico,Puerto Rico,Colombia,4039.0,4000.0,63.55312738,4.570868,-74.297333,18.220833,-66.590149
9159,Costa Rica,Puerto Rico,Puerto Rico,Costa Rica,924.0,1000.0,30.39736831,9.748917,-83.753428,18.220833,-66.590149
9160,Cuba,Puerto Rico,Puerto Rico,Cuba,12637.0,13000.0,112.41441189999999,21.521757,-77.78116700000001,18.220833,-66.590149
9161,Dominica,Puerto Rico,Puerto Rico,Dominica,513.0,1000.0,22.64950331,15.414999,-61.370976,18.220833,-66.590149
9162,Dominican Republic,Puerto Rico,Puerto Rico,Dominican Republic,46905.0,47000.0,216.57562190000002,18.735692999999998,-70.162651,18.220833,-66.590149
9163,Ecuador,Puerto Rico,Puerto Rico,Ecuador,348.0,0.0,18.65475811,-1.8312389999999998,-78.183406,18.220833,-66.590149
9164,Egypt,Puerto Rico,Puerto Rico,Egypt,14.0,0.0,3.741657387,26.820553000000004,30.802497999999996,18.220833,-66.590149
9165,El Salvador,Puerto Rico,Puerto Rico,El Salvador,130.0,0.0,11.40175425,13.794185,-88.89653,18.220833,-66.590149
9166,France,Puerto Rico,Puerto Rico,France,61.0,0.0,7.810249676000001,46.227638,2.213749,18.220833,-66.590149
9167,Germany,Puerto Rico,Puerto Rico,Germany,217.0,0.0,14.73091986,51.165690999999995,10.451526,18.220833,-66.590149
9168,Guatemala,Puerto Rico,Puerto Rico,Guatemala,331.0,0.0,18.193405399999996,15.783470999999999,-90.23075899999999,18.220833,-66.590149
9169,Guyana,Puerto Rico,Puerto Rico,Guyana,21.0,0.0,4.582575695,4.860416000000001,-58.93018000000001,18.220833,-66.590149
9170,Haiti,Puerto Rico,Puerto Rico,Haiti,129.0,0.0,11.35781669,18.971187,-72.28521500000001,18.220833,-66.590149
9171,Honduras,Puerto Rico,Puerto Rico,Honduras,531.0,1000.0,23.04343724,15.199998999999998,-86.241905,18.220833,-66.590149
9172,India,Puerto Rico,Puerto Rico,India,21.0,0.0,4.582575695,20.593684,78.96288,18.220833,-66.590149
9173,Israel,Puerto Rico,Puerto Rico,Israel,19.0,0.0,4.358898944,31.046051000000002,34.851612,18.220833,-66.590149
9174,Italy,Puerto Rico,Puerto Rico,Italy,82.0,0.0,9.055385138,41.87194,12.56738,18.220833,-66.590149
9175,Jamaica,Puerto Rico,Puerto Rico,Jamaica,18.0,0.0,4.242640687,18.109581,-77.297508,18.220833,-66.590149
9176,Japan,Puerto Rico,Puerto Rico,Japan,35.0,0.0,5.916079783,36.204824,138.252924,18.220833,-66.590149
9177,Jordan,Puerto Rico,Puerto Rico,Jordan,38.0,0.0,6.164414002999999,30.585164000000002,36.238414,18.220833,-66.590149
9178,Lebanon,Puerto Rico,Puerto Rico,Lebanon,7.0,0.0,2.645751311,33.854721000000005,35.862285,18.220833,-66.590149
9179,Mexico,Puerto Rico,Puerto Rico,Mexico,1831.0,2000.0,42.79018579,23.634501,-102.552784,18.220833,-66.590149
9180,Netherlands,Puerto Rico,Puerto Rico,Netherlands,11.0,0.0,3.31662479,52.132633,5.291266,18.220833,-66.590149
9181,Nicaragua,Puerto Rico,Puerto Rico,Nicaragua,101.0,0.0,10.04987562,12.865416,-85.207229,18.220833,-66.590149
9182,Panama,Puerto Rico,Puerto Rico,Panama,589.0,1000.0,24.269322199999998,8.537981,-80.782127,18.220833,-66.590149
9183,Peru,Puerto Rico,Puerto Rico,Peru,2094.0,2000.0,45.76024476,-9.189967,-75.015152,18.220833,-66.590149
9184,Philippines,Puerto Rico,Puerto Rico,Philippines,60.0,0.0,7.7459666920000005,12.879721,121.77401699999999,18.220833,-66.590149
9185,Poland,Puerto Rico,Puerto Rico,Poland,7.0,0.0,2.645751311,51.919438,19.145135999999997,18.220833,-66.590149
9186,Portugal,Puerto Rico,Puerto Rico,Portugal,14.0,0.0,3.741657387,39.399871999999995,-8.224454,18.220833,-66.590149
9187,Republic of Korea,Puerto Rico,Puerto Rico,"Korea, Rep.",4.0,0.0,2.0,0.0,0.0,18.220833,-66.590149
9188,Spain,Puerto Rico,Puerto Rico,Spain,2604.0,3000.0,51.02940329,40.463667,-3.7492199999999998,18.220833,-66.590149
9189,Thailand,Puerto Rico,Puerto Rico,Thailand,7.0,0.0,2.645751311,15.870032,100.992541,18.220833,-66.590149
9190,Trinidad and Tobago,Puerto Rico,Puerto Rico,Trinidad and Tobago,75.0,0.0,8.660254038,10.691803,-61.222503,18.220833,-66.590149
9191,Turkey,Puerto Rico,Puerto Rico,Turkey,8.0,0.0,2.828427125,38.963745,35.243322,18.220833,-66.590149
9192,United Kingdom,Puerto Rico,Puerto Rico,United Kingdom,74.0,0.0,8.602325267000001,55.378051,-3.435973,18.220833,-66.590149
9193,United States Virgin Islands,Puerto Rico,Puerto Rico,Virgin Islands (U.S.),256.0,0.0,16.0,0.0,0.0,18.220833,-66.590149
9194,United States,Puerto Rico,Puerto Rico,United States,159515.0,160000.0,399.39328989999996,37.09024,-95.712891,18.220833,-66.590149
9195,Venezuela,Puerto Rico,Puerto Rico,Venezuela,994.0,1000.0,31.52776554,6.42375,-66.58973,18.220833,-66.590149
9196,Viet Nam,Puerto Rico,Puerto Rico,Vietnam,27.0,0.0,5.196152423,0.0,0.0,18.220833,-66.590149
9197,Chad,Qatar,Qatar,Chad,520.0,1000.0,22.8035085,15.454166,18.732207,25.354826,51.183884
9198,Egypt,Qatar,Qatar,Egypt,183544.0,184000.0,428.42035430000004,26.820553000000004,30.802497999999996,25.354826,51.183884
9199,Eritrea,Qatar,Qatar,Eritrea,5881.0,6000.0,76.68767828,15.179383999999999,39.782334000000006,25.354826,51.183884
9200,Ethiopia,Qatar,Qatar,Ethiopia,1697.0,2000.0,41.19465985,9.145,40.489672999999996,25.354826,51.183884
9201,France,Qatar,Qatar,France,1079.0,1000.0,32.84813541,46.227638,2.213749,25.354826,51.183884
9202,India,Qatar,Qatar,India,702013.0,702000.0,837.8621605000001,20.593684,78.96288,25.354826,51.183884
9203,Indonesia,Qatar,Qatar,Indonesia,43839.0,44000.0,209.37764919999998,-0.789275,113.921327,25.354826,51.183884
9204,Jordan,Qatar,Qatar,Jordan,32808.0,33000.0,181.12978769999998,30.585164000000002,36.238414,25.354826,51.183884
9205,Kuwait,Qatar,Qatar,Kuwait,6612.0,7000.0,81.3142054,29.311659999999996,47.481766,25.354826,51.183884
9206,Lebanon,Qatar,Qatar,Lebanon,8425.0,8000.0,91.78779875,33.854721000000005,35.862285,25.354826,51.183884
9207,Morocco,Qatar,Qatar,Morocco,1462.0,1000.0,38.23610859,31.791702,-7.09262,25.354826,51.183884
9208,Nepal,Qatar,Qatar,Nepal,253940.0,254000.0,503.92459749999995,28.394857000000002,84.12400799999999,25.354826,51.183884
9209,Netherlands,Qatar,Qatar,Netherlands,456.0,0.0,21.354156500000002,52.132633,5.291266,25.354826,51.183884
9210,Nigeria,Qatar,Qatar,Nigeria,4145.0,4000.0,64.38167441,9.081999,8.675277000000001,25.354826,51.183884
9211,Pakistan,Qatar,Qatar,Pakistan,235505.0,236000.0,485.2885739,30.375321000000003,69.345116,25.354826,51.183884
9212,Philippines,Qatar,Qatar,Philippines,170052.0,170000.0,412.37361699999997,12.879721,121.77401699999999,25.354826,51.183884
9213,Saudi Arabia,Qatar,Qatar,Saudi Arabia,911.0,1000.0,30.18277655,23.885942,45.079162,25.354826,51.183884
9214,Somalia,Qatar,Qatar,Somalia,1264.0,1000.0,35.55277767,5.152149,46.199616,25.354826,51.183884
9215,South Sudan,Qatar,Qatar,South Sudan,2069.0,2000.0,45.48626166,0.0,0.0,25.354826,51.183884
9216,Sri Lanka,Qatar,Qatar,Sri Lanka,154078.0,154000.0,392.527706,7.873054,80.77179699999999,25.354826,51.183884
9217,State of Palestine,Qatar,Qatar,Palestinian Territories,5696.0,6000.0,75.47184906,0.0,0.0,25.354826,51.183884
9218,Sudan,Qatar,Qatar,Sudan,23415.0,23000.0,153.01960659999997,12.862807,30.217636,25.354826,51.183884
9219,Syria,Qatar,Qatar,Syria,24749.0,25000.0,157.318149,34.802075,38.996815000000005,25.354826,51.183884
9220,Thailand,Qatar,Qatar,Thailand,2331.0,2000.0,48.28043082,15.870032,100.992541,25.354826,51.183884
9221,Tunisia,Qatar,Qatar,Tunisia,994.0,1000.0,31.52776554,33.886917,9.537499,25.354826,51.183884
9222,Turkey,Qatar,Qatar,Turkey,5137.0,5000.0,71.67286795,38.963745,35.243322,25.354826,51.183884
9223,United Arab Emirates,Qatar,Qatar,United Arab Emirates,9558.0,10000.0,97.76502442,23.424076,53.847818000000004,25.354826,51.183884
9224,United Kingdom,Qatar,Qatar,United Kingdom,6868.0,7000.0,82.87339742,55.378051,-3.435973,25.354826,51.183884
9225,United States,Qatar,Qatar,United States,4317.0,4000.0,65.70388116,37.09024,-95.712891,25.354826,51.183884
9226,Yemen,Qatar,Qatar,Yemen,35517.0,36000.0,188.45954469999998,15.552726999999999,48.516388,25.354826,51.183884
9227,Cambodia,Republic of Korea,"Korea, Rep.",,,,,12.565679,104.990963,0.0,0.0
9228,	Cambodia	54573	55000	233.6086471,,,,,,,0.0,0.0,0.0,0.0
9229,Canada,Republic of Korea,"Korea, Rep.",,,,,56.130366,-106.34677099999999,0.0,0.0
9230,	Canada	19435	19000	139.4094688,,,,,,,0.0,0.0,0.0,0.0
9231,China,Republic of Korea,"Korea, Rep.",,,,,35.86166,104.195397,0.0,0.0
9232,	China	803011	803000	896.1088104,,,,,,,0.0,0.0,0.0,0.0
9233,France,Republic of Korea,"Korea, Rep.",,,,,46.227638,2.213749,0.0,0.0
9234,	France	2608	3000	51.06858134,,,,,,,0.0,0.0,0.0,0.0
9235,Germany,Republic of Korea,"Korea, Rep.",,,,,51.165690999999995,10.451526,0.0,0.0
9236,	Germany	2121	2000	46.05431576,,,,,,,0.0,0.0,0.0,0.0
9237,India,Republic of Korea,"Korea, Rep.",,,,,20.593684,78.96288,0.0,0.0
9238,	India	6172	6000	78.56207737,,,,,,,0.0,0.0,0.0,0.0
9239,Indonesia,Republic of Korea,"Korea, Rep.",,,,,-0.789275,113.921327,0.0,0.0
9240,	Indonesia	50117	50000	223.8682648,,,,,,,0.0,0.0,0.0,0.0
9241,Japan,Republic of Korea,"Korea, Rep.",,,,,36.204824,138.252924,0.0,0.0
9242,	Japan	22466	22000	149.8866238,,,,,,,0.0,0.0,0.0,0.0
9243,Kazakhstan,Republic of Korea,"Korea, Rep.",,,,,48.019573,66.923684,0.0,0.0
9244,	Kazakhstan	1712	2000	41.37632173,,,,,,,0.0,0.0,0.0,0.0
9245,Kyrgyzstan,Republic of Korea,"Korea, Rep.",,,,,41.20438,74.766098,0.0,0.0
9246,	Kyrgyzstan	2126	2000	46.10856753,,,,,,,0.0,0.0,0.0,0.0
9247,Malaysia,Republic of Korea,"Korea, Rep.",,,,,4.210483999999999,101.97576600000001,0.0,0.0
9248,	Malaysia	1684	2000	41.03656906,,,,,,,0.0,0.0,0.0,0.0
9249,Mongolia,Republic of Korea,"Korea, Rep.",,,,,46.862496,103.84665600000001,0.0,0.0
9250,	Mongolia	31107	31000	176.3717664,,,,,,,0.0,0.0,0.0,0.0
9251,Myanmar,Republic of Korea,"Korea, Rep.",,,,,0.0,0.0,0.0,0.0
9252,	Myanmar	26922	27000	164.0792491,,,,,,,0.0,0.0,0.0,0.0
9253,Nepal,Republic of Korea,"Korea, Rep.",,,,,28.394857000000002,84.12400799999999,0.0,0.0
9254,	Nepal	40748	41000	201.8613385,,,,,,,0.0,0.0,0.0,0.0
9255,New Zealand,Republic of Korea,"Korea, Rep.",,,,,-40.900557,174.88597099999998,0.0,0.0
9256,	New Zealand	3161	3000	56.22277119,,,,,,,0.0,0.0,0.0,0.0
9257,Nigeria,Republic of Korea,"Korea, Rep.",,,,,9.081999,8.675277000000001,0.0,0.0
9258,	Nigeria	1816	2000	42.61455151,,,,,,,0.0,0.0,0.0,0.0
9259,Pakistan,Republic of Korea,"Korea, Rep.",,,,,30.375321000000003,69.345116,0.0,0.0
9260,	Pakistan	10720	11000	103.5374328,,,,,,,0.0,0.0,0.0,0.0
9261,Philippines,Republic of Korea,"Korea, Rep.",,,,,12.879721,121.77401699999999,0.0,0.0
9262,	Philippines	64942	65000	254.8372029,,,,,,,0.0,0.0,0.0,0.0
9263,Russia,Republic of Korea,"Korea, Rep.",,,,,61.52401,105.31875600000001,0.0,0.0
9264,	Russia	5472	5000	73.97296804,,,,,,,0.0,0.0,0.0,0.0
9265,South Africa,Republic of Korea,"Korea, Rep.",,,,,-30.559482,22.937506,0.0,0.0
9266,	South Africa	2160	2000	46.47580015,,,,,,,0.0,0.0,0.0,0.0
9267,Sri Lanka,Republic of Korea,"Korea, Rep.",,,,,7.873054,80.77179699999999,0.0,0.0
9268,	Sri Lanka	32841	33000	181.2208597,,,,,,,0.0,0.0,0.0,0.0
9269,Thailand,Republic of Korea,"Korea, Rep.",,,,,15.870032,100.992541,0.0,0.0
9270,	Thailand	159264	159000	399.0789396,,,,,,,0.0,0.0,0.0,0.0
9271,United Kingdom,Republic of Korea,"Korea, Rep.",,,,,55.378051,-3.435973,0.0,0.0
9272,	United Kingdom	5848	6000	76.47221718,,,,,,,0.0,0.0,0.0,0.0
9273,United States,Republic of Korea,"Korea, Rep.",,,,,37.09024,-95.712891,0.0,0.0
9274,	United States	68050	68000	260.8639492,,,,,,,0.0,0.0,0.0,0.0
9275,Uzbekistan,Republic of Korea,"Korea, Rep.",,,,,41.377491,64.585262,0.0,0.0
9276,	Uzbekistan	55601	56000	235.7986429,,,,,,,0.0,0.0,0.0,0.0
9277,Viet Nam,Republic of Korea,"Korea, Rep.",,,,,0.0,0.0,0.0,0.0
9278,	Vietnam	177274	177000	421.0391906,,,,,,,0.0,0.0,0.0,0.0
9279,Belarus,Republic of Moldova,Moldova,Belarus,2076.0,2000.0,45.563143,53.709807,27.953389,0.0,0.0
9280,Bulgaria,Republic of Moldova,Moldova,Bulgaria,113.0,0.0,10.63014581,42.733883,25.48583,0.0,0.0
9281,Czech Republic,Republic of Moldova,Moldova,Czech Republic,181.0,0.0,13.45362405,49.817492,15.472961999999999,0.0,0.0
9282,Georgia,Republic of Moldova,Moldova,Georgia,595.0,1000.0,24.39262184,42.315407,43.356891999999995,0.0,0.0
9283,Germany,Republic of Moldova,Moldova,Germany,701.0,1000.0,26.47640459,51.165690999999995,10.451526,0.0,0.0
9284,Greece,Republic of Moldova,Moldova,Greece,443.0,0.0,21.04756518,39.074208,21.824312,0.0,0.0
9285,Hungary,Republic of Moldova,Moldova,Hungary,109.0,0.0,10.44030651,47.162494,19.503304,0.0,0.0
9286,Israel,Republic of Moldova,Moldova,Israel,392.0,0.0,19.79898987,31.046051000000002,34.851612,0.0,0.0
9287,Italy,Republic of Moldova,Moldova,Italy,3225.0,3000.0,56.78908346,41.87194,12.56738,0.0,0.0
9288,Kazakhstan,Republic of Moldova,Moldova,Kazakhstan,4370.0,4000.0,66.10597552,48.019573,66.923684,0.0,0.0
9289,Mongolia,Republic of Moldova,Moldova,Mongolia,67.0,0.0,8.185352772,46.862496,103.84665600000001,0.0,0.0
9290,Poland,Republic of Moldova,Moldova,Poland,130.0,0.0,11.40175425,51.919438,19.145135999999997,0.0,0.0
9291,Portugal,Republic of Moldova,Moldova,Portugal,670.0,1000.0,25.88435821,39.399871999999995,-8.224454,0.0,0.0
9292,Romania,Republic of Moldova,Moldova,Romania,1880.0,2000.0,43.35896678,45.943160999999996,24.96676,0.0,0.0
9293,Russia,Republic of Moldova,Moldova,Russia,40018.0,40000.0,200.0449949,61.52401,105.31875600000001,0.0,0.0
9294,Turkey,Republic of Moldova,Moldova,Turkey,585.0,1000.0,24.18677325,38.963745,35.243322,0.0,0.0
9295,Ukraine,Republic of Moldova,Moldova,Ukraine,42436.0,42000.0,206.0,48.379433,31.16558,0.0,0.0
9296,Uzbekistan,Republic of Moldova,Moldova,Uzbekistan,691.0,1000.0,26.28687886,41.377491,64.585262,0.0,0.0
9297,Belarus,Romania,Romania,Belarus,243.0,0.0,15.58845727,53.709807,27.953389,45.943160999999996,24.96676
9298,Belgium,Romania,Romania,Belgium,4593.0,5000.0,67.7716755,50.503887,4.469936,45.943160999999996,24.96676
9299,Belize,Romania,Romania,Belize,3.0,0.0,1.732050808,17.189877,-88.49765,45.943160999999996,24.96676
9300,Benin,Romania,Romania,Benin,41.0,0.0,6.403124237,9.30769,2.315834,45.943160999999996,24.96676
9301,Bhutan,Romania,Romania,Bhutan,6.0,0.0,2.449489743,27.514162,90.433601,45.943160999999996,24.96676
9302,Bolivia,Romania,Romania,Bolivia,191.0,0.0,13.82027496,-16.290154,-63.588653,45.943160999999996,24.96676
9303,Bosnia and Herzegovina,Romania,Romania,Bosnia and Herzegovina,160.0,0.0,12.64911064,43.915886,17.679076000000002,45.943160999999996,24.96676
9304,Botswana,Romania,Romania,Botswana,7.0,0.0,2.645751311,-22.328474,24.684866,45.943160999999996,24.96676
9305,Brazil,Romania,Romania,Brazil,690.0,1000.0,26.26785107,-14.235004,-51.92528,45.943160999999996,24.96676
9306,Bulgaria,Romania,Romania,Bulgaria,11846.0,12000.0,108.8393311,42.733883,25.48583,45.943160999999996,24.96676
9307,Burkina Faso,Romania,Romania,Burkina Faso,64.0,0.0,8.0,12.238333,-1.561593,45.943160999999996,24.96676
9308,Burundi,Romania,Romania,Burundi,9.0,0.0,3.0,-3.3730559999999996,29.918885999999997,45.943160999999996,24.96676
9309,Cabo Verde,Romania,Romania,Cabo Verde,82.0,0.0,9.055385138,0.0,0.0,45.943160999999996,24.96676
9310,Cambodia,Romania,Romania,Cambodia,14.0,0.0,3.741657387,12.565679,104.990963,45.943160999999996,24.96676
9311,Cameroon,Romania,Romania,Cameroon,367.0,0.0,19.15724406,7.369722,12.354722,45.943160999999996,24.96676
9312,Canada,Romania,Romania,Canada,760.0,1000.0,27.568097499999997,56.130366,-106.34677099999999,45.943160999999996,24.96676
9313,Cayman Islands,Romania,Romania,Cayman Islands,2.0,0.0,1.4142135619999998,19.513469,-80.566956,45.943160999999996,24.96676
9314,Central African Republic,Romania,Romania,Central African Republic,28.0,0.0,5.291502622,6.611111,20.939444,45.943160999999996,24.96676
9315,Chad,Romania,Romania,Chad,29.0,0.0,5.385164807000001,15.454166,18.732207,45.943160999999996,24.96676
9316,Chile,Romania,Romania,Chile,157.0,0.0,12.52996409,-35.675146999999996,-71.542969,45.943160999999996,24.96676
9317,China,Romania,Romania,China,6544.0,7000.0,80.89499367,35.86166,104.195397,45.943160999999996,24.96676
9318,Colombia,Romania,Romania,Colombia,163.0,0.0,12.76714534,4.570868,-74.297333,45.943160999999996,24.96676
9319,Comoros,Romania,Romania,Comoros,12.0,0.0,3.464101615,-11.875001,43.872219,45.943160999999996,24.96676
9320,Congo,Romania,Romania,Congo,119.0,0.0,10.90871212,0.0,0.0,45.943160999999996,24.96676
9321,Costa Rica,Romania,Romania,Costa Rica,76.0,0.0,8.717797887,9.748917,-83.753428,45.943160999999996,24.96676
9322,Croatia,Romania,Romania,Croatia,373.0,0.0,19.31320792,45.1,15.2,45.943160999999996,24.96676
9323,Cuba,Romania,Romania,Cuba,275.0,0.0,16.58312395,21.521757,-77.78116700000001,45.943160999999996,24.96676
9324,Cyprus,Romania,Romania,Cyprus,1528.0,2000.0,39.08964057,35.126413,33.429859,45.943160999999996,24.96676
9325,Czech Republic,Romania,Romania,Czech Republic,841.0,1000.0,29.0,49.817492,15.472961999999999,45.943160999999996,24.96676
9326,Côte d'Ivoire,Romania,Romania,Côte d'Ivoire,206.0,0.0,14.35270009,7.539989,-5.54708,45.943160999999996,24.96676
9327,Dem. People's Republic of Korea,Romania,Romania,Dem. People's Republic of Korea,20.0,0.0,4.472135955,0.0,0.0,45.943160999999996,24.96676
9328,Congo [DRC],Romania,Romania,DR Congo,76.0,0.0,8.717797887,-4.038333000000001,21.758664000000003,45.943160999999996,24.96676
9329,Denmark,Romania,Romania,Denmark,2001.0,2000.0,44.73253849,56.26392,9.501785,45.943160999999996,24.96676
9330,Djibouti,Romania,Romania,Djibouti,9.0,0.0,3.0,11.825138,42.590275,45.943160999999996,24.96676
9331,Dominica,Romania,Romania,Dominica,11.0,0.0,3.31662479,15.414999,-61.370976,45.943160999999996,24.96676
9332,Dominican Republic,Romania,Romania,Dominican Republic,203.0,0.0,14.24780685,18.735692999999998,-70.162651,45.943160999999996,24.96676
9333,Ecuador,Romania,Romania,Ecuador,254.0,0.0,15.93737745,-1.8312389999999998,-78.183406,45.943160999999996,24.96676
9334,Egypt,Romania,Romania,Egypt,592.0,1000.0,24.33105012,26.820553000000004,30.802497999999996,45.943160999999996,24.96676
9335,El Salvador,Romania,Romania,El Salvador,67.0,0.0,8.185352772,13.794185,-88.89653,45.943160999999996,24.96676
9336,Equatorial Guinea,Romania,Romania,Equatorial Guinea,181.0,0.0,13.45362405,1.6508009999999997,10.267895,45.943160999999996,24.96676
9337,Eritrea,Romania,Romania,Eritrea,52.0,0.0,7.211102551000001,15.179383999999999,39.782334000000006,45.943160999999996,24.96676
9338,Estonia,Romania,Romania,Estonia,122.0,0.0,11.04536102,58.595271999999994,25.013607,45.943160999999996,24.96676
9339,Eswatini,Romania,Romania,Eswatini,7.0,0.0,2.645751311,0.0,0.0,45.943160999999996,24.96676
9340,Ethiopia,Romania,Romania,Ethiopia,78.0,0.0,8.831760866,9.145,40.489672999999996,45.943160999999996,24.96676
9341,Faroe Islands,Romania,Romania,Faroe Islands,3.0,0.0,1.732050808,61.892635,-6.9118059999999995,45.943160999999996,24.96676
9342,Fiji,Romania,Romania,Fiji,5.0,0.0,2.236067977,-16.578193,179.414413,45.943160999999996,24.96676
9343,Finland,Romania,Romania,Finland,420.0,0.0,20.49390153,61.92411,25.748151,45.943160999999996,24.96676
9344,France,Romania,Romania,France,21756.0,22000.0,147.49915249999998,46.227638,2.213749,45.943160999999996,24.96676
9345,French Polynesia,Romania,Romania,French Polynesia,6.0,0.0,2.449489743,-17.679742,-149.40684299999998,45.943160999999996,24.96676
9346,Gabon,Romania,Romania,Gabon,49.0,0.0,7.0,-0.803689,11.609444,45.943160999999996,24.96676
9347,Gambia,Romania,Romania,Gambia,150.0,0.0,12.24744871,13.443182,-15.310139000000001,45.943160999999996,24.96676
9348,Georgia,Romania,Romania,Georgia,254.0,0.0,15.93737745,42.315407,43.356891999999995,45.943160999999996,24.96676
9349,Germany,Romania,Romania,Germany,30498.0,30000.0,174.6367659,51.165690999999995,10.451526,45.943160999999996,24.96676
